video_id,title,title_length,emoji_count_title,channel_name,channel_id,view_count,duration_seconds,published_text,region,category,is_live,scraped_at,like_count,comment_count,like_per_view,comment_per_view,engagement_rate,days_since_published,has_emoji,title_char_per_word,video_length_category,subscriber_count,subscriber_tier
video_7775,Video Title 7775,43,0,Channel_851,UC905351,1000,600,26 days ago,JP,Music,0,2026-06-14T17:42:35.790396,114,2,0.114,0.002,0.116,26,0,10.75,Long (5-10m),100,Nano
video_7776,Video Title 7776,27,1,Channel_927,UC774016,1000,900,1 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,77,18,0.077,0.018,0.095,1,1,6.75,Extended (10-30m),101,Nano
video_7777,Video Title 7777,72,2,Channel_285,UC873511,1000,300,21 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,30,9,0.03,0.009,0.039,21,1,18.0,Medium (1-5m),102,Nano
video_7778,Video Title 7778,91,1,Channel_153,UC940388,1001,3600,3 days ago,IN,Technology,1,2026-06-14T17:42:35.790396,37,15,0.03696303696303696,0.014985014985014986,0.05194805194805195,3,1,22.75,Very Long (>30m),100,Nano
video_7779,Video Title 7779,23,0,Channel_544,UC640832,1004,60,10 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,30,25,0.029880478087649404,0.0249003984063745,0.054780876494023904,10,0,5.75,Short (<1m),100,Nano
video_7780,Video Title 7780,24,0,Channel_529,UC150936,1006,600,27 days ago,CA,How-to,0,2026-06-14T17:42:35.790396,66,24,0.06560636182902585,0.02385685884691849,0.08946322067594434,27,0,6.0,Long (5-10m),100,Nano
video_7781,Video Title 7781,68,0,Channel_371,UC814648,1000,180,13 days ago,DE,Technology,0,2026-06-14T17:42:35.790396,34,9,0.034,0.009,0.043,13,0,17.0,Medium (1-5m),101,Nano
video_7782,Video Title 7782,49,1,Channel_301,UC319590,1000,600,7 days ago,CA,Film,0,2026-06-14T17:42:35.790396,51,2,0.051,0.002,0.053,7,1,12.25,Long (5-10m),100,Nano
video_7783,Video Title 7783,91,0,Channel_817,UC381710,1000,600,14 days ago,US,Sports,0,2026-06-14T17:42:35.790396,29,11,0.029,0.011,0.04,14,0,22.75,Long (5-10m),101,Nano
video_7784,Video Title 7784,82,0,Channel_855,UC623322,1000,900,26 days ago,FR,Education,0,2026-06-14T17:42:35.790396,34,4,0.034,0.004,0.038,26,0,20.5,Extended (10-30m),103,Nano
video_7785,Video Title 7785,66,2,Channel_146,UC639168,1000,60,27 days ago,FR,Entertainment,0,2026-06-14T17:42:35.790396,140,13,0.14,0.013,0.153,27,1,16.5,Short (<1m),100,Nano
video_7786,Video Title 7786,45,1,Channel_587,UC243008,1000,1800,13 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,12,25,0.012,0.025,0.037,13,1,11.25,Extended (10-30m),101,Nano
video_7787,Video Title 7787,76,0,Channel_891,UC982716,1000,600,24 days ago,IN,Sports,1,2026-06-14T17:42:35.790396,83,10,0.083,0.01,0.093,24,0,19.0,Long (5-10m),100,Nano
video_7788,Video Title 7788,56,0,Channel_636,UC879006,1000,180,21 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,70,24,0.07,0.024,0.094,21,0,14.0,Medium (1-5m),101,Nano
video_7789,Video Title 7789,26,1,Channel_52,UC636486,1000,3600,26 days ago,CA,News,0,2026-06-14T17:42:35.790396,49,29,0.049,0.029,0.078,26,1,6.5,Very Long (>30m),100,Nano
video_7790,Video Title 7790,59,0,Channel_404,UC108376,1000,3600,24 days ago,BR,Comedy,0,2026-06-14T17:42:35.790396,121,20,0.121,0.02,0.141,24,0,14.75,Very Long (>30m),100,Nano
video_7791,Video Title 7791,58,2,Channel_702,UC167432,1000,180,22 days ago,AU,Film,0,2026-06-14T17:42:35.790396,40,25,0.04,0.025,0.065,22,1,14.5,Medium (1-5m),100,Nano
video_7792,Video Title 7792,81,1,Channel_141,UC471935,1002,900,22 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,135,25,0.1347305389221557,0.0249500998003992,0.1596806387225549,22,1,20.25,Extended (10-30m),102,Nano
video_7793,Video Title 7793,97,0,Channel_88,UC528388,1002,600,5 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,105,1,0.10479041916167664,0.000998003992015968,0.10578842315369262,5,0,24.25,Long (5-10m),100,Nano
video_7794,Video Title 7794,72,0,Channel_427,UC315531,1000,180,11 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,102,20,0.102,0.02,0.122,11,0,18.0,Medium (1-5m),101,Nano
video_7795,Video Title 7795,23,0,Channel_84,UC510332,1000,1800,26 days ago,IN,Technology,0,2026-06-14T17:42:35.790396,144,23,0.144,0.023,0.167,26,0,5.75,Extended (10-30m),100,Nano
video_7796,Video Title 7796,44,0,Channel_243,UC687583,1000,180,22 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,131,13,0.131,0.013,0.144,22,0,11.0,Medium (1-5m),100,Nano
video_7797,Video Title 7797,26,1,Channel_106,UC503029,1000,900,14 days ago,BR,Music,0,2026-06-14T17:42:35.790396,78,25,0.078,0.025,0.103,14,1,6.5,Extended (10-30m),100,Nano
video_7798,Video Title 7798,47,0,Channel_604,UC854241,1000,600,1 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,90,20,0.09,0.02,0.11,1,0,11.75,Long (5-10m),100,Nano
video_7799,Video Title 7799,88,0,Channel_355,UC675601,1000,900,24 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,118,20,0.118,0.02,0.138,24,0,22.0,Extended (10-30m),131,Nano
video_7800,Video Title 7800,86,0,Channel_21,UC206873,1000,3600,5 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,38,12,0.038,0.012,0.05,5,0,21.5,Very Long (>30m),100,Nano
video_7801,Video Title 7801,39,0,Channel_6,UC382376,1000,600,24 days ago,KR,Education,0,2026-06-14T17:42:35.790396,100,26,0.1,0.026,0.126,24,0,9.75,Long (5-10m),100,Nano
video_7802,Video Title 7802,30,1,Channel_967,UC314300,1000,180,3 days ago,IN,Music,0,2026-06-14T17:42:35.790396,48,11,0.048,0.011,0.059,3,1,7.5,Medium (1-5m),103,Nano
video_7803,Video Title 7803,86,1,Channel_221,UC571136,1000,1800,26 days ago,KR,Music,1,2026-06-14T17:42:35.790396,19,5,0.019,0.005,0.024,26,1,21.5,Extended (10-30m),100,Nano
video_7804,Video Title 7804,26,0,Channel_821,UC395753,1000,60,22 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,147,10,0.147,0.01,0.157,22,0,6.5,Short (<1m),100,Nano
video_7805,Video Title 7805,42,0,Channel_87,UC550715,1001,180,1 days ago,CA,Education,0,2026-06-14T17:42:35.790396,108,12,0.10789210789210789,0.011988011988011988,0.11988011988011989,1,0,10.5,Medium (1-5m),103,Nano
video_7806,Video Title 7806,80,1,Channel_692,UC401165,1000,60,17 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,108,22,0.108,0.022,0.13,17,1,20.0,Short (<1m),100,Nano
video_7807,Video Title 7807,90,0,Channel_453,UC669396,1000,600,20 days ago,IN,Film,0,2026-06-14T17:42:35.790396,71,3,0.071,0.003,0.074,20,0,22.5,Long (5-10m),102,Nano
video_7808,Video Title 7808,53,1,Channel_342,UC492365,1002,600,12 days ago,JP,Gaming,0,2026-06-14T17:42:35.790396,37,20,0.036926147704590816,0.01996007984031936,0.05688622754491018,12,1,13.25,Long (5-10m),100,Nano
video_7809,Video Title 7809,38,0,Channel_393,UC847174,1000,300,26 days ago,AU,Education,1,2026-06-14T17:42:35.790396,133,15,0.133,0.015,0.148,26,0,9.5,Medium (1-5m),100,Nano
video_7810,Video Title 7810,77,0,Channel_352,UC831723,1000,600,13 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,98,10,0.098,0.01,0.108,13,0,19.25,Long (5-10m),100,Nano
video_7811,Video Title 7811,28,0,Channel_246,UC185305,1000,3600,6 days ago,AU,Entertainment,0,2026-06-14T17:42:35.790396,44,12,0.044,0.012,0.056,6,0,7.0,Very Long (>30m),100,Nano
video_7812,Video Title 7812,67,0,Channel_970,UC629109,1001,600,3 days ago,KR,News,0,2026-06-14T17:42:35.790396,32,21,0.03196803196803197,0.02097902097902098,0.052947052947052944,3,0,16.75,Long (5-10m),100,Nano
video_7813,Video Title 7813,60,0,Channel_686,UC248869,1000,300,29 days ago,GB,News,0,2026-06-14T17:42:35.790396,113,18,0.113,0.018,0.131,29,0,15.0,Medium (1-5m),100,Nano
video_7814,Video Title 7814,67,0,Channel_113,UC165580,1000,60,11 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,34,3,0.034,0.003,0.037,11,0,16.75,Short (<1m),101,Nano
video_7815,Video Title 7815,64,0,Channel_988,UC511286,1000,600,11 days ago,AU,News,0,2026-06-14T17:42:35.790396,40,3,0.04,0.003,0.043,11,0,16.0,Long (5-10m),102,Nano
video_7816,Video Title 7816,44,0,Channel_971,UC891668,1000,900,28 days ago,BR,How-to,0,2026-06-14T17:42:35.790396,24,21,0.024,0.021,0.045,28,0,11.0,Extended (10-30m),101,Nano
video_7817,Video Title 7817,97,0,Channel_583,UC651033,1000,600,28 days ago,JP,News,0,2026-06-14T17:42:35.790396,115,26,0.115,0.026,0.141,28,0,24.25,Long (5-10m),101,Nano
video_7818,Video Title 7818,44,0,Channel_158,UC237697,1000,600,21 days ago,DE,News,0,2026-06-14T17:42:35.790396,98,5,0.098,0.005,0.103,21,0,11.0,Long (5-10m),103,Nano
video_7819,Video Title 7819,38,0,Channel_811,UC717641,1000,180,10 days ago,BR,Entertainment,0,2026-06-14T17:42:35.790396,69,18,0.069,0.018,0.087,10,0,9.5,Medium (1-5m),103,Nano
video_7820,Video Title 7820,58,0,Channel_237,UC774469,1000,600,11 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,34,6,0.034,0.006,0.04,11,0,14.5,Long (5-10m),101,Nano
video_7821,Video Title 7821,98,2,Channel_699,UC781359,1000,3600,16 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,87,29,0.087,0.029,0.116,16,1,24.5,Very Long (>30m),102,Nano
video_7822,Video Title 7822,99,0,Channel_243,UC366158,1000,600,20 days ago,IN,Technology,0,2026-06-14T17:42:35.790396,100,19,0.1,0.019,0.119,20,0,24.75,Long (5-10m),100,Nano
video_7823,Video Title 7823,46,0,Channel_166,UC138548,1000,900,10 days ago,BR,Education,0,2026-06-14T17:42:35.790396,44,24,0.044,0.024,0.068,10,0,11.5,Extended (10-30m),101,Nano
video_7824,Video Title 7824,93,0,Channel_34,UC301203,1001,300,12 days ago,AU,Sports,0,2026-06-14T17:42:35.790396,54,9,0.053946053946053944,0.008991008991008992,0.06293706293706294,12,0,23.25,Medium (1-5m),100,Nano
video_7825,Video Title 7825,82,0,Channel_255,UC665321,1000,300,19 days ago,CA,Music,0,2026-06-14T17:42:35.790396,39,10,0.039,0.01,0.049,19,0,20.5,Medium (1-5m),102,Nano
video_7826,Video Title 7826,87,0,Channel_302,UC925492,1000,300,9 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,59,5,0.059,0.005,0.064,9,0,21.75,Medium (1-5m),107,Nano
video_7827,Video Title 7827,38,1,Channel_220,UC429240,1000,180,4 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,44,20,0.044,0.02,0.064,4,1,9.5,Medium (1-5m),100,Nano
video_7828,Video Title 7828,47,0,Channel_32,UC682523,1000,600,26 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,78,29,0.078,0.029,0.107,26,0,11.75,Long (5-10m),101,Nano
video_7829,Video Title 7829,97,1,Channel_912,UC701148,1001,60,15 days ago,IN,Gaming,0,2026-06-14T17:42:35.790396,141,15,0.14085914085914086,0.014985014985014986,0.15584415584415584,15,1,24.25,Short (<1m),102,Nano
video_7830,Video Title 7830,52,0,Channel_935,UC978433,1001,60,23 days ago,DE,Comedy,0,2026-06-14T17:42:35.790396,49,3,0.04895104895104895,0.002997002997002997,0.05194805194805195,23,0,13.0,Short (<1m),101,Nano
video_7831,Video Title 7831,29,0,Channel_769,UC719573,1000,900,21 days ago,JP,Education,0,2026-06-14T17:42:35.790396,67,1,0.067,0.001,0.068,21,0,7.25,Extended (10-30m),101,Nano
video_7832,Video Title 7832,49,0,Channel_509,UC125822,1001,180,7 days ago,CA,Comedy,0,2026-06-14T17:42:35.790396,62,21,0.061938061938061936,0.02097902097902098,0.08291708291708291,7,0,12.25,Medium (1-5m),102,Nano
video_7833,Video Title 7833,41,0,Channel_482,UC570746,1005,1800,5 days ago,AU,Technology,0,2026-06-14T17:42:35.790396,37,6,0.03681592039800995,0.005970149253731343,0.042786069651741296,5,0,10.25,Extended (10-30m),101,Nano
video_7834,Video Title 7834,22,0,Channel_233,UC706680,1004,180,19 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,146,28,0.1454183266932271,0.027888446215139442,0.17330677290836655,19,0,5.5,Medium (1-5m),102,Nano
video_7835,Video Title 7835,94,0,Channel_953,UC744411,1006,600,22 days ago,DE,Education,0,2026-06-14T17:42:35.790396,83,22,0.08250497017892644,0.02186878727634195,0.10437375745526839,22,0,23.5,Long (5-10m),122,Nano
video_7836,Video Title 7836,67,0,Channel_215,UC134985,1001,1800,25 days ago,JP,Gaming,0,2026-06-14T17:42:35.790396,94,6,0.0939060939060939,0.005994005994005994,0.0999000999000999,25,0,16.75,Extended (10-30m),100,Nano
video_7837,Video Title 7837,21,1,Channel_242,UC649564,1000,60,15 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,35,27,0.035,0.027,0.062,15,1,5.25,Short (<1m),101,Nano
video_7838,Video Title 7838,95,0,Channel_245,UC536255,1000,180,28 days ago,IN,Comedy,0,2026-06-14T17:42:35.790396,122,7,0.122,0.007,0.129,28,0,23.75,Medium (1-5m),100,Nano
video_7839,Video Title 7839,73,0,Channel_20,UC313044,1001,900,6 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,132,28,0.13186813186813187,0.027972027972027972,0.15984015984015984,6,0,18.25,Extended (10-30m),100,Nano
video_7840,Video Title 7840,25,0,Channel_210,UC758347,1000,3600,20 days ago,US,Film,0,2026-06-14T17:42:35.790396,81,9,0.081,0.009,0.09,20,0,6.25,Very Long (>30m),102,Nano
video_7841,Video Title 7841,59,0,Channel_722,UC370474,1000,60,15 days ago,AU,Gaming,0,2026-06-14T17:42:35.790396,54,4,0.054,0.004,0.058,15,0,14.75,Short (<1m),100,Nano
video_7842,Video Title 7842,21,0,Channel_426,UC781333,1000,3600,17 days ago,BR,Technology,1,2026-06-14T17:42:35.790396,45,17,0.045,0.017,0.062,17,0,5.25,Very Long (>30m),106,Nano
video_7843,Video Title 7843,92,2,Channel_981,UC557774,1000,180,19 days ago,CA,Music,0,2026-06-14T17:42:35.790396,22,18,0.022,0.018,0.04,19,1,23.0,Medium (1-5m),102,Nano
video_7844,Video Title 7844,21,2,Channel_72,UC330203,1000,600,3 days ago,AU,Entertainment,0,2026-06-14T17:42:35.790396,68,19,0.068,0.019,0.087,3,1,5.25,Long (5-10m),100,Nano
video_7845,Video Title 7845,93,1,Channel_674,UC962243,1000,600,18 days ago,GB,Education,0,2026-06-14T17:42:35.790396,91,8,0.091,0.008,0.099,18,1,23.25,Long (5-10m),100,Nano
video_7846,Video Title 7846,74,0,Channel_178,UC672407,1000,3600,10 days ago,JP,Technology,0,2026-06-14T17:42:35.790396,75,11,0.075,0.011,0.086,10,0,18.5,Very Long (>30m),100,Nano
video_7847,Video Title 7847,91,0,Channel_523,UC609152,1006,1800,15 days ago,IN,Comedy,0,2026-06-14T17:42:35.790396,83,29,0.08250497017892644,0.02882703777335984,0.11133200795228629,15,0,22.75,Extended (10-30m),101,Nano
video_7848,Video Title 7848,79,1,Channel_875,UC850121,1000,600,18 days ago,CA,Comedy,0,2026-06-14T17:42:35.790396,134,12,0.134,0.012,0.146,18,1,19.75,Long (5-10m),101,Nano
video_7849,Video Title 7849,25,0,Channel_299,UC924035,1000,600,24 days ago,KR,News,0,2026-06-14T17:42:35.790396,47,3,0.047,0.003,0.05,24,0,6.25,Long (5-10m),100,Nano
video_7850,Video Title 7850,38,0,Channel_266,UC653228,1000,60,15 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,91,13,0.091,0.013,0.104,15,0,9.5,Short (<1m),100,Nano
video_7851,Video Title 7851,46,1,Channel_520,UC632665,1000,60,24 days ago,US,Film,0,2026-06-14T17:42:35.790396,31,6,0.031,0.006,0.037,24,1,11.5,Short (<1m),100,Nano
video_7852,Video Title 7852,20,3,Channel_495,UC424452,1000,180,19 days ago,JP,Gaming,0,2026-06-14T17:42:35.790396,97,5,0.097,0.005,0.102,19,1,5.0,Medium (1-5m),100,Nano
video_7853,Video Title 7853,52,0,Channel_968,UC304010,1001,900,20 days ago,FR,How-to,0,2026-06-14T17:42:35.790396,22,12,0.02197802197802198,0.011988011988011988,0.03396603396603397,20,0,13.0,Extended (10-30m),109,Nano
video_7854,Video Title 7854,59,0,Channel_275,UC398105,1002,3600,5 days ago,US,Technology,0,2026-06-14T17:42:35.790396,30,10,0.029940119760479042,0.00998003992015968,0.03992015968063872,5,0,14.75,Very Long (>30m),100,Nano
video_7855,Video Title 7855,51,0,Channel_705,UC891360,1000,300,11 days ago,AU,Technology,0,2026-06-14T17:42:35.790396,32,4,0.032,0.004,0.036,11,0,12.75,Medium (1-5m),100,Nano
video_7856,Video Title 7856,88,0,Channel_823,UC633892,1000,300,9 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,97,1,0.097,0.001,0.098,9,0,22.0,Medium (1-5m),100,Nano
video_7857,Video Title 7857,36,1,Channel_948,UC148029,1001,600,5 days ago,AU,Sports,1,2026-06-14T17:42:35.790396,105,19,0.1048951048951049,0.01898101898101898,0.12387612387612387,5,1,9.0,Long (5-10m),100,Nano
video_7858,Video Title 7858,27,2,Channel_771,UC979732,1000,180,11 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,11,7,0.011,0.007,0.018,11,1,6.75,Medium (1-5m),100,Nano
video_7859,Video Title 7859,76,2,Channel_53,UC244849,1000,300,22 days ago,CA,News,0,2026-06-14T17:42:35.790396,125,25,0.125,0.025,0.15,22,1,19.0,Medium (1-5m),100,Nano
video_7860,Video Title 7860,61,0,Channel_812,UC676356,1001,300,7 days ago,AU,Music,0,2026-06-14T17:42:35.790396,122,9,0.12187812187812187,0.008991008991008992,0.13086913086913088,7,0,15.25,Medium (1-5m),100,Nano
video_7861,Video Title 7861,28,0,Channel_608,UC825433,1001,300,27 days ago,CA,How-to,0,2026-06-14T17:42:35.790396,40,16,0.03996003996003996,0.015984015984015984,0.055944055944055944,27,0,7.0,Medium (1-5m),101,Nano
video_7862,Video Title 7862,54,0,Channel_816,UC816838,1001,300,2 days ago,AU,Entertainment,0,2026-06-14T17:42:35.790396,22,7,0.02197802197802198,0.006993006993006993,0.028971028971028972,2,0,13.5,Medium (1-5m),101,Nano
video_7863,Video Title 7863,90,1,Channel_822,UC811563,1000,3600,20 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,91,6,0.091,0.006,0.097,20,1,22.5,Very Long (>30m),102,Nano
video_7864,Video Title 7864,98,1,Channel_400,UC262977,1002,3600,22 days ago,CA,News,0,2026-06-14T17:42:35.790396,131,28,0.13073852295409183,0.027944111776447105,0.15868263473053892,22,1,24.5,Very Long (>30m),100,Nano
video_7865,Video Title 7865,72,0,Channel_414,UC212236,1000,1800,20 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,59,20,0.059,0.02,0.079,20,0,18.0,Extended (10-30m),100,Nano
video_7866,Video Title 7866,73,0,Channel_604,UC203949,1000,300,21 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,145,28,0.145,0.028,0.173,21,0,18.25,Medium (1-5m),102,Nano
video_7867,Video Title 7867,44,0,Channel_924,UC235333,1001,1800,19 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,146,6,0.14585414585414586,0.005994005994005994,0.15184815184815184,19,0,11.0,Extended (10-30m),100,Nano
video_7868,Video Title 7868,86,0,Channel_656,UC661594,1000,1800,18 days ago,AU,News,1,2026-06-14T17:42:35.790396,12,22,0.012,0.022,0.034,18,0,21.5,Extended (10-30m),100,Nano
video_7869,Video Title 7869,81,0,Channel_489,UC432106,1000,180,16 days ago,CA,Film,0,2026-06-14T17:42:35.790396,101,7,0.101,0.007,0.108,16,0,20.25,Medium (1-5m),100,Nano
video_7870,Video Title 7870,74,1,Channel_502,UC424576,1001,300,1 days ago,IN,Film,0,2026-06-14T17:42:35.790396,59,22,0.058941058941058944,0.02197802197802198,0.08091908091908091,1,1,18.5,Medium (1-5m),101,Nano
video_7871,Video Title 7871,65,0,Channel_307,UC441103,1001,300,3 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,29,25,0.028971028971028972,0.024975024975024976,0.053946053946053944,3,0,16.25,Medium (1-5m),100,Nano
video_7872,Video Title 7872,43,0,Channel_417,UC658825,1000,1800,26 days ago,JP,Film,1,2026-06-14T17:42:35.790396,113,7,0.113,0.007,0.12,26,0,10.75,Extended (10-30m),100,Nano
video_7873,Video Title 7873,65,0,Channel_509,UC127337,1000,180,9 days ago,US,Sports,0,2026-06-14T17:42:35.790396,110,11,0.11,0.011,0.121,9,0,16.25,Medium (1-5m),105,Nano
video_7874,Video Title 7874,41,0,Channel_921,UC487906,1001,3600,17 days ago,AU,News,0,2026-06-14T17:42:35.790396,17,18,0.016983016983016984,0.017982017982017984,0.03496503496503497,17,0,10.25,Very Long (>30m),100,Nano
video_7875,Video Title 7875,30,1,Channel_530,UC753450,1001,60,8 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,29,27,0.028971028971028972,0.026973026973026972,0.055944055944055944,8,1,7.5,Short (<1m),100,Nano
video_7876,Video Title 7876,67,1,Channel_638,UC359850,1001,60,21 days ago,AU,Technology,0,2026-06-14T17:42:35.790396,20,1,0.01998001998001998,0.000999000999000999,0.02097902097902098,21,1,16.75,Short (<1m),100,Nano
video_7877,Video Title 7877,27,1,Channel_666,UC425391,1000,60,16 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,93,17,0.093,0.017,0.11,16,1,6.75,Short (<1m),100,Nano
video_7878,Video Title 7878,58,1,Channel_6,UC977733,1000,300,12 days ago,FR,How-to,0,2026-06-14T17:42:35.790396,50,4,0.05,0.004,0.054,12,1,14.5,Medium (1-5m),100,Nano
video_7879,Video Title 7879,54,0,Channel_422,UC539709,1000,180,4 days ago,IN,Sports,0,2026-06-14T17:42:35.790396,88,13,0.088,0.013,0.101,4,0,13.5,Medium (1-5m),100,Nano
video_7880,Video Title 7880,68,0,Channel_940,UC379720,1000,60,5 days ago,KR,Film,0,2026-06-14T17:42:35.790396,105,16,0.105,0.016,0.121,5,0,17.0,Short (<1m),100,Nano
video_7881,Video Title 7881,65,0,Channel_451,UC659872,1000,600,27 days ago,AU,Gaming,0,2026-06-14T17:42:35.790396,58,23,0.058,0.023,0.081,27,0,16.25,Long (5-10m),100,Nano
video_7882,Video Title 7882,57,1,Channel_427,UC925467,1000,600,7 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,58,29,0.058,0.029,0.087,7,1,14.25,Long (5-10m),100,Nano
video_7883,Video Title 7883,27,0,Channel_390,UC193733,1000,180,24 days ago,US,How-to,0,2026-06-14T17:42:35.790396,114,17,0.114,0.017,0.131,24,0,6.75,Medium (1-5m),100,Nano
video_7884,Video Title 7884,73,1,Channel_334,UC458124,1000,300,18 days ago,GB,Film,0,2026-06-14T17:42:35.790396,59,13,0.059,0.013,0.072,18,1,18.25,Medium (1-5m),100,Nano
video_7885,Video Title 7885,56,0,Channel_448,UC318209,1000,1800,22 days ago,IN,Music,0,2026-06-14T17:42:35.790396,59,15,0.059,0.015,0.074,22,0,14.0,Extended (10-30m),100,Nano
video_7886,Video Title 7886,59,2,Channel_338,UC869083,1000,60,20 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,94,18,0.094,0.018,0.112,20,1,14.75,Short (<1m),100,Nano
video_7887,Video Title 7887,53,0,Channel_848,UC973595,1000,300,14 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,19,3,0.019,0.003,0.022,14,0,13.25,Medium (1-5m),102,Nano
video_7888,Video Title 7888,98,0,Channel_88,UC306778,1000,1800,8 days ago,JP,Education,0,2026-06-14T17:42:35.790396,57,3,0.057,0.003,0.06,8,0,24.5,Extended (10-30m),100,Nano
video_7889,Video Title 7889,36,2,Channel_269,UC827651,1000,3600,13 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,28,10,0.028,0.01,0.038,13,1,9.0,Very Long (>30m),100,Nano
video_7890,Video Title 7890,52,1,Channel_65,UC843747,1000,60,28 days ago,IN,Comedy,0,2026-06-14T17:42:35.790396,133,2,0.133,0.002,0.135,28,1,13.0,Short (<1m),100,Nano
